gene_id	chr	start	end	length
FBgn0000547	2L	4031377	4115749	84373
FBgn0266319	2L	4074279	4075952	1674
FBgn0020376	2L	4120343	4121627	1285
FBgn0014033	2L	4121702	4124153	2452
FBgn0031585	2L	4149279	4151203	1925
FBgn0026394	2L	4164689	4166134	1446
FBgn0267441	2L	4185268	4186093	826
FBgn0264866	2L	4185401	4186187	787
FBgn0051961	2L	4186250	4187793	1544
FBgn0040102	2L	4188123	4189284	1162
FBgn0031589	2L	4189340	4198071	8732
FBgn0001075	2L	4198404	4221796	23393
FBgn0031590	2L	4224650	4227097	2448
FBgn0003941	2L	4227699	4228561	863
FBgn0265819	2L	4228921	4229458	538
FBgn0267284	2L	4240014	4240820	807
FBgn0264867	2L	4241070	4242397	1328
FBgn0264868	2L	4246209	4249676	3468
FBgn0266832	2L	4255720	4256085	366
FBgn0266833	2L	4256132	4256519	388
FBgn0266834	2L	4256798	4257295	498
FBgn0265269	2L	4257572	4258425	854
FBgn0264889	2L	4259946	4261101	1156
FBgn0031592	2L	4277696	4281324	3629
FBgn0010473	2L	4283148	4323781	40634
FBgn0028482	2L	4324554	4331830	7277
FBgn0020762	2L	4333913	4345776	11864
FBgn0262375	2L	4343696	4343756	61
FBgn0265908	2L	4347501	4347954	454
FBgn0265909	2L	4348318	4348678	361
FBgn0265910	2L	4349172	4349685	514
FBgn0265911	2L	4350999	4351449	451
FBgn0031596	2L	4352975	4354034	1060
FBgn0266903	2L	4361689	4371303	9615
FBgn0026319	2L	4361925	4380716	18792
FBgn0031597	2L	4380722	4382735	2014
FBgn0031598	2L	4382925	4386062	3138
FBgn0261976	2L	4386182	4387356	1175
FBgn0027560	2L	4388327	4392778	4452
FBgn0031600	2L	4392770	4393876	1107
FBgn0022153	2L	4394196	4400487	6292
FBgn0053003	2L	4400953	4403142	2190
FBgn0031601	2L	4403251	4403955	705
FBgn0031602	2L	4403992	4441282	37291
FBgn0262357	2L	4411155	4411824	670
FBgn0051963	2L	4418977	4419048	72
FBgn0085206	2L	4433908	4435057	1150
FBgn0085207	2L	4433908	4435057	1150
FBgn0262358	2L	4437787	4438201	415
FBgn0259958	2L	4441429	4442060	632
FBgn0031603	2L	4442320	4442985	666
FBgn0027609	2L	4442870	4444680	1811
FBgn0031604	2L	4444732	4446765	2034
FBgn0025684	2L	4446670	4448635	1966
FBgn0031606	2L	4449295	4453038	3744
FBgn0031607	2L	4453169	4454453	1285
FBgn0040705	2L	4454626	4455207	582
FBgn0019982	2L	4455137	4456807	1671
FBgn0285948	2L	4457186	4458364	1179
FBgn0065053	2L	4457601	4457688	88
FBgn0053002	2L	4458595	4459638	1044
FBgn0031608	2L	4459729	4461746	2018
FBgn0031609	2L	4461657	4463447	1791
FBgn0031610	2L	4463611	4465075	1465
FBgn0031611	2L	4465174	4468022	2849
FBgn0011603	2L	4468000	4477022	9023
FBgn0053196	2L	4477462	4614300	136839
FBgn0031613	2L	4577719	4578218	500
FBgn0263869	2L	4582250	4582968	719
FBgn0265820	2L	4619587	4620918	1332
FBgn0267008	2L	4633881	4634342	462
FBgn0083938	2L	4641296	4642872	1577
FBgn0031617	2L	4642972	4646562	3591
FBgn0264342	2L	4647051	4647920	870
FBgn0031619	2L	4651403	4652892	1490
FBgn0284415	2L	4655478	4656209	732
FBgn0031620	2L	4682677	4687232	4556
FBgn0000227	2L	4683052	4684461	1410
FBgn0031621	2L	4687511	4688956	1446
FBgn0031622	2L	4688965	4690702	1738
FBgn0085380	2L	4694721	4722465	27745
FBgn0031623	2L	4700835	4701485	651
FBgn0031626	2L	4732413	4734458	2046
FBgn0031627	2L	4734592	4794044	59453
FBgn0260428	2L	4762895	4763951	1057
FBgn0031628	2L	4794549	4796581	2033
FBgn0287234	2L	4796600	4801923	5324
FBgn0266835	2L	4811711	4811945	235
FBgn0031630	2L	4813009	4815891	2883
FBgn0031631	2L	4815613	4818245	2633
FBgn0263577	2L	4817816	4817881	66
FBgn0031632	2L	4821774	4828945	7172
FBgn0031633	2L	4829214	4830693	1480
FBgn0263575	2L	4829980	4830039	60
FBgn0031634	2L	4830846	4835300	4455
FBgn0031635	2L	4835335	4837999	2665
FBgn0031636	2L	4838347	4841465	3119
FBgn0031637	2L	4841482	4847295	5814
FBgn0031638	2L	4847766	4849499	1734
FBgn0031639	2L	4849439	4850419	981
FBgn0031640	2L	4850641	4852640	2000
FBgn0051660	2L	4852864	4876792	23929
FBgn0000286	2L	4876891	4883107	6217
FBgn0031643	2L	4883298	4885669	2372
FBgn0031644	2L	4889995	4891277	1283
FBgn0267280	2L	4891327	4891845	519
FBgn0031645	2L	4892112	4903889	11778
FBgn0031646	2L	4903865	4906762	2898
FBgn0041150	2L	4908581	4932384	23804
FBgn0031649	2L	4933047	4936450	3404
FBgn0003372	2L	4937409	4941423	4015
FBgn0031650	2L	4942742	4944305	1564
FBgn0031651	2L	4944256	4945361	1106
FBgn0015000	2L	4945579	4948324	2746
FBgn0031652	2L	4948206	4949784	1579
FBgn0031653	2L	4949941	4950767	827
FBgn0031654	2L	4952243	4953136	894
FBgn0020906	2L	4954279	4955144	866
FBgn0031655	2L	4955509	4958292	2784
FBgn0083960	2L	4958411	4965430	7020
FBgn0264372	2L	4963976	4965425	1450
FBgn0083961	2L	4965673	4966399	727
FBgn0015834	2L	4966367	4967775	1409
FBgn0262467	2L	4967832	4968935	1104
FBgn0031657	2L	4969004	4970216	1213
FBgn0010607	2L	4970135	4973921	3787
FBgn0031659	2L	4971702	4973687	1986
FBgn0031660	2L	4973976	4975316	1341
FBgn0031661	2L	4975300	4977023	1724
FBgn0031662	2L	4977312	4978567	1256
FBgn0031663	2L	4978484	4979379	896
FBgn0031664	2L	4979513	4981592	2080
FBgn0083962	2L	4981614	4992702	11089
FBgn0053113	2L	4992808	5009720	16913
FBgn0031668	2L	5009931	5010834	904
FBgn0265968	2L	5009931	5010834	904
FBgn0031670	2L	5010922	5012127	1206
FBgn0016075	2L	5012144	5028191	16048
FBgn0000299	2L	5029609	5037279	7671
FBgn0260451	2L	5037709	5040818	3110
FBgn0260470	2L	5037709	5040818	3110
FBgn0031673	2L	5040648	5044712	4065
FBgn0053995	2L	5043270	5048365	5096
FBgn0264742	2L	5043270	5048365	5096
FBgn0264743	2L	5043270	5048365	5096
FBgn0031675	2L	5047818	5051062	3245
FBgn0022023	2L	5051193	5053094	1902
FBgn0031676	2L	5052843	5054575	1733
FBgn0031677	2L	5054579	5055016	438
FBgn0014857	2L	5055058	5056149	1092
FBgn0031678	2L	5055982	5058248	2267
FBgn0028694	2L	5058404	5059790	1387
FBgn0266829	2L	5060473	5060806	334
FBgn0028572	2L	5060815	5070750	9936
FBgn0264368	2L	5062636	5063442	807
FBgn0262213	2L	5068570	5068684	115
FBgn0266843	2L	5070887	5071109	223
FBgn0261608	2L	5070957	5072055	1099
FBgn0031681	2L	5072170	5093592	21423
FBgn0031682	2L	5093976	5095910	1935
FBgn0031683	2L	5096227	5099294	3068
FBgn0031684	2L	5099177	5100288	1112
FBgn0261836	2L	5100877	5207002	106126
FBgn0065083	2L	5193471	5193516	46
FBgn0065107	2L	5196035	5196097	63
FBgn0083028	2L	5202383	5202522	140
FBgn0065104	2L	5206205	5206361	157
FBgn0031688	2L	5207267	5209345	2079
FBgn0031689	2L	5210460	5212445	1986
FBgn0031690	2L	5212395	5215081	2687
FBgn0250847	2L	5215189	5216542	1354
FBgn0031692	2L	5216701	5219053	2353
FBgn0003716	2L	5219000	5271384	52385
FBgn0051971	2L	5240766	5240837	72
FBgn0051914	2L	5241106	5241177	72
FBgn0046776	2L	5242699	5244239	1541
FBgn0265957	2L	5258942	5259992	1051
FBgn0031693	2L	5264001	5265899	1899
FBgn0031694	2L	5266392	5268455	2064
FBgn0031695	2L	5268498	5270329	1832
FBgn0000228	2L	5271728	5278548	6821
FBgn0031696	2L	5278865	5283283	4419
FBgn0265956	2L	5287447	5288667	1221
FBgn0265955	2L	5287848	5288361	514
FBgn0016076	2L	5288944	5311223	22280
FBgn0267294	2L	5297486	5297928	443
FBgn0031697	2L	5311311	5314895	3585
FBgn0031698	2L	5315290	5326683	11394
FBgn0266320	2L	5326504	5326832	329
FBgn0015031	2L	5327227	5327969	743
FBgn0031700	2L	5327975	5328879	905
FBgn0031701	2L	5329857	5330464	608
FBgn0031702	2L	5330470	5338073	7604
FBgn0031703	2L	5339132	5342234	3103
FBgn0016920	2L	5346200	5365760	19561
FBgn0262097	2L	5379095	5381074	1980
FBgn0265958	2L	5387551	5388632	1082
FBgn0016660	2L	5404280	5416593	12314
FBgn0263866	2L	5431842	5432604	763
FBgn0263867	2L	5432822	5433522	701
FBgn0263868	2L	5433676	5434236	561
FBgn0051647	2L	5435582	5439277	3696
FBgn0086033	2L	5437634	5437749	116
FBgn0261963	2L	5461639	5467610	5972
FBgn0266825	2L	5486905	5487191	287
FBgn0031707	2L	5517737	5518949	1213
FBgn0031708	2L	5518893	5519896	1004
FBgn0000318	2L	5520135	5521382	1248
FBgn0031710	2L	5521281	5523898	2618
FBgn0031711	2L	5524139	5525809	1671
FBgn0266028	2L	5525738	5526943	1206
FBgn0051989	2L	5525905	5535958	10054
FBgn0051648	2L	5526957	5527854	898
FBgn0051915	2L	5528123	5530682	2560
FBgn0031713	2L	5530620	5532223	1604
FBgn0031715	2L	5535861	5536758	898
FBgn0031716	2L	5536850	5539196	2347
FBgn0014189	2L	5539326	5542314	2989
FBgn0002525	2L	5542480	5546642	4163
FBgn0031717	2L	5547086	5549614	2529
FBgn0031718	2L	5549709	5550835	1127
FBgn0031719	2L	5551838	5552756	919
FBgn0031720	2L	5552843	5553850	1008
FBgn0031721	2L	5553897	5555137	1241
FBgn0004620	2L	5555072	5558994	3923
FBgn0020429	2L	5559342	5563502	4161
FBgn0266029	2L	5564811	5565755	945
FBgn0041719	2L	5565619	5565766	148
FBgn0031722	2L	5579580	5581116	1537
FBgn0031723	2L	5587115	5588414	1300
FBgn0031724	2L	5596833	5598636	1804
FBgn0031725	2L	5601723	5617946	16224
FBgn0266030	2L	5615230	5615661	432
FBgn0266031	2L	5619794	5620280	487
FBgn0031726	2L	5620615	5623762	3148
FBgn0051646	2L	5626291	5658560	32270
FBgn0266069	2L	5631624	5632660	1037
FBgn0262256	2L	5640940	5641037	98
FBgn0262321	2L	5641063	5641155	93
FBgn0262239	2L	5641191	5641279	89
FBgn0262200	2L	5641298	5641389	92
FBgn0262333	2L	5641990	5642078	89
FBgn0262243	2L	5642102	5642201	100
FBgn0266068	2L	5661902	5662232	331
FBgn0031728	2L	5662849	5670838	7990
FBgn0031729	2L	5678582	5679499	918
FBgn0266066	2L	5690529	5691770	1242
FBgn0266067	2L	5690530	5691421	892
FBgn0031730	2L	5706374	5713791	7418
FBgn0031731	2L	5715349	5716680	1332
FBgn0266065	2L	5715678	5716426	749
FBgn0054011	2L	5716701	5718067	1367
FBgn0031732	2L	5718121	5720899	2779
FBgn0024191	2L	5721051	5723944	2894
FBgn0031736	2L	5724656	5762420	37765
FBgn0031733	2L	5726415	5728811	2397
FBgn0031734	2L	5733675	5741244	7570
FBgn0031735	2L	5746157	5747961	1805
FBgn0031737	2L	5762553	5766142	3590
FBgn0031738	2L	5767002	5800253	33252
FBgn0051912	2L	5769752	5771537	1786
FBgn0051913	2L	5784031	5784893	863
FBgn0031739	2L	5800517	5801975	1459
FBgn0031740	2L	5802220	5804030	1811
FBgn0031741	2L	5805395	5809063	3669
FBgn0265786	2L	5809702	5810216	515
FBgn0265787	2L	5810352	5810835	484
FBgn0262999	2L	5811574	5811925	352
FBgn0051644	2L	5817890	5818443	554
FBgn0085410	2L	5824004	5856767	32764
FBgn0031745	2L	5859769	5879498	19730
FBgn0265785	2L	5883741	5884345	605
FBgn0259959	2L	5884350	5884774	425
FBgn0262814	2L	5884888	5885491	604
FBgn0031746	2L	5886002	5886609	608
FBgn0265788	2L	5887204	5887989	786
FBgn0265789	2L	5888149	5888484	336
FBgn0002856	2L	5892298	5892862	565
FBgn0002855	2L	5892883	5893896	1014
FBgn0265790	2L	5899949	5900380	432
FBgn0031747	2L	5903178	5904689	1512
FBgn0264352	2L	5904958	5906250	1293
FBgn0043362	2L	5907169	5922776	15608
FBgn0031749	2L	5908927	5910289	1363
FBgn0031751	2L	5922876	5923653	778
FBgn0264547	2L	5925205	5925961	757
FBgn0015381	2L	5925937	5939261	13325
FBgn0266826	2L	5940033	5940250	218
FBgn0266827	2L	5941995	5942584	590
FBgn0261055	2L	5942623	5943304	682
FBgn0001128	2L	5943643	5948968	5326
FBgn0266321	2L	5947647	5948397	751
FBgn0031752	2L	5949450	5955235	5786
FBgn0031753	2L	5955312	5956466	1155
FBgn0040949	2L	5956489	5956819	331
FBgn0003980	2L	5957004	5957639	636
FBgn0086266	2L	5958005	5958631	627
FBgn0003979	2L	5959596	5960340	745
FBgn0086265	2L	5963087	5964951	1865
FBgn0031756	2L	5965391	5967752	2362
FBgn0031757	2L	5968566	5969761	1196
FBgn0031758	2L	5969859	5971025	1167
FBgn0263442	2L	5969859	5971025	1167
FBgn0000308	2L	5972115	5981018	8904
FBgn0001942	2L	5981764	5985909	4146
FBgn0001941	2L	5986348	5988854	2507
FBgn0031759	2L	5989400	5999501	10102
FBgn0031760	2L	6000228	6003738	3511
FBgn0001089	2L	6003574	6006827	3254
FBgn0264448	2L	6004167	6006333	2167
FBgn0031762	2L	6007364	6012338	4975
FBgn0001170	2L	6013059	6019402	6344
FBgn0031763	2L	6020835	6021718	884
FBgn0031764	2L	6022951	6024539	1589
FBgn0031765	2L	6025870	6034423	8554
FBgn0025742	2L	6034731	6037015	2285
FBgn0031766	2L	6036997	6037902	906
FBgn0051643	2L	6038117	6041283	3167
FBgn0000052	2L	6041181	6046050	4870
FBgn0262317	2L	6045627	6045713	87
FBgn0029161	2L	6046516	6048706	2191
FBgn0085208	2L	6046651	6048706	2056
FBgn0031768	2L	6048002	6050474	2473
FBgn0031769	2L	6050800	6053877	3078
FBgn0031770	2L	6054302	6060169	5868
FBgn0085209	2L	6060510	6060938	429
FBgn0031771	2L	6060842	6062757	1916
FBgn0031772	2L	6062989	6063671	683
FBgn0031773	2L	6063562	6065953	2392
FBgn0031774	2L	6065997	6067635	1639
FBgn0031775	2L	6067668	6068594	927
FBgn0031776	2L	6069079	6069838	760
FBgn0031777	2L	6069790	6070686	897
FBgn0266449	2L	6070990	6073961	2972
FBgn0264345	2L	6074251	6074796	546
FBgn0031778	2L	6078453	6079736	1284
FBgn0265999	2L	6079764	6080128	365
FBgn0266450	2L	6082603	6096498	13896
FBgn0266445	2L	6091412	6096498	5087
FBgn0031779	2L	6096698	6098966	2269
FBgn0266521	2L	6100377	6124653	24277
FBgn0051642	2L	6118512	6120522	2011
FBgn0284255	2L	6125132	6125911	780
FBgn0031782	2L	6125879	6127775	1897
FBgn0261683	2L	6127872	6130651	2780
FBgn0261697	2L	6127872	6130651	2780
FBgn0031784	2L	6131023	6132484	1462
FBgn0267283	2L	6133258	6133674	417
FBgn0266071	2L	6138867	6139309	443
FBgn0031785	2L	6139382	6145010	5629
FBgn0040950	2L	6151969	6153701	1733
FBgn0051639	2L	6153840	6155141	1302
FBgn0031786	2L	6160400	6161309	910
FBgn0085409	2L	6179133	6211114	31982
FBgn0026755	2L	6225048	6226842	1795
FBgn0266070	2L	6231807	6232160	354
FBgn0053531	2L	6253123	6323466	70344
FBgn0031791	2L	6255859	6256822	964
FBgn0031792	2L	6263557	6264490	934
FBgn0286891	2L	6271073	6271503	431
FBgn0264543	2L	6308377	6308751	375
FBgn0260452	2L	6308819	6309475	657
FBgn0265778	2L	6323767	6332789	9023
FBgn0031799	2L	6332881	6338671	5791
FBgn0015623	2L	6338836	6346280	7445
FBgn0031800	2L	6346430	6348427	1998
FBgn0031801	2L	6349393	6351034	1642
FBgn0031802	2L	6352324	6354331	2008
FBgn0031803	2L	6354956	6356672	1717
FBgn0031804	2L	6357005	6358318	1314
FBgn0266003	2L	6358345	6359994	1650
FBgn0266004	2L	6360403	6361385	983
FBgn0031805	2L	6367882	6370190	2309
FBgn0043854	2L	6372388	6377284	4897
FBgn0259714	2L	6377771	6411326	33556
FBgn0031808	2L	6381266	6383419	2154
FBgn0259716	2L	6383435	6385512	2078
FBgn0259715	2L	6395853	6397249	1397
FBgn0031811	2L	6412315	6415335	3021
FBgn0011722	2L	6415179	6423310	8132
FBgn0263278	2L	6424336	6426371	2036
FBgn0031813	2L	6426724	6448403	21680
FBgn0031814	2L	6448464	6455929	7466
FBgn0031815	2L	6456052	6459008	2957
FBgn0031816	2L	6459015	6465669	6655
FBgn0031817	2L	6466217	6467698	1482
FBgn0259749	2L	6468538	6473904	5367
FBgn0031818	2L	6474438	6476975	2538
FBgn0086357	2L	6477182	6480575	3394
FBgn0267019	2L	6480661	6480930	270
FBgn0031820	2L	6480929	6487576	6648
FBgn0287695	2L	6487342	6488756	1415
FBgn0027496	2L	6489090	6490194	1105
FBgn0031822	2L	6490155	6490843	689
FBgn0051638	2L	6491061	6496988	5928
FBgn0031824	2L	6492974	6494532	1559
FBgn0031826	2L	6497053	6498466	1414
FBgn0051637	2L	6498647	6526996	28350
FBgn0266001	2L	6507424	6508404	981
FBgn0000320	2L	6527447	6546976	19530
FBgn0266002	2L	6551854	6552436	583
FBgn0031829	2L	6555717	6557502	1786
FBgn0031830	2L	6557800	6559308	1509
FBgn0031832	2L	6559426	6562289	2864
FBgn0031831	2L	6559431	6560133	703
FBgn0263916	2L	6562325	6564709	2385
FBgn0031834	2L	6564112	6566181	2070
FBgn0031835	2L	6568400	6601068	32669
FBgn0031836	2L	6611011	6617117	6107
FBgn0031837	2L	6617134	6621700	4567
FBgn0266218	2L	6619080	6619446	367
FBgn0085374	2L	6623112	6625359	2248
FBgn0051634	2L	6625138	6632407	7270
FBgn0051635	2L	6632798	6649114	16317
FBgn0286898	2L	6649388	6654574	5187
FBgn0051633	2L	6654760	6656321	1562
FBgn0051636	2L	6656459	6658152	1694
FBgn0028467	2L	6658517	6662033	3517
FBgn0031844	2L	6662061	6663612	1552
FBgn0000392	2L	6663664	6674780	11117
FBgn0085339	2L	6663664	6674780	11117
FBgn0263200	2L	6666264	6668033	1770
FBgn0028990	2L	6671065	6673347	2283
FBgn0000351	2L	6674682	6676635	1954
FBgn0031848	2L	6676649	6677625	977
FBgn0028703	2L	6677835	6684364	6530
FBgn0031849	2L	6684842	6686712	1871
FBgn0031850	2L	6686791	6709086	22296
FBgn0025595	2L	6711286	6716186	4901
FBgn0031851	2L	6717625	6719389	1765
FBgn0025777	2L	6719394	6723359	3966
FBgn0046704	2L	6723903	6732766	8864
FBgn0031853	2L	6732866	6736149	3284
FBgn0031854	2L	6736364	6740188	3825
FBgn0031855	2L	6742502	6756133	13632
FBgn0051910	2L	6744663	6745622	960
FBgn0265257	2L	6747421	6747914	494
FBgn0031856	2L	6757864	6759628	1765
FBgn0031857	2L	6759829	6772755	12927
FBgn0031858	2L	6774041	6778444	4404
FBgn0015776	2L	6778555	6786861	8307
FBgn0015777	2L	6789770	6798862	9093
FBgn0263585	2L	6799196	6799600	405
FBgn0051631	2L	6799744	6799816	73
FBgn0042189	2L	6799946	6800894	949
FBgn0031859	2L	6801358	6802840	1483
FBgn0031860	2L	6803011	6804372	1362
FBgn0031861	2L	6804324	6805792	1469
FBgn0264890	2L	6812640	6813110	471
FBgn0051632	2L	6821934	6838995	17062
FBgn0017551	2L	6852315	6853866	1552
FBgn0086451	2L	6854142	6860849	6708
FBgn0031865	2L	6860905	6870389	9485
FBgn0266220	2L	6871335	6872536	1202
FBgn0266219	2L	6872714	6874378	1665
FBgn0031866	2L	6874900	6906656	31757
FBgn0262205	2L	6902062	6902152	91
FBgn0042092	2L	6906666	6907844	1179
FBgn0031868	2L	6908083	6911423	3341
FBgn0011737	2L	6911090	6914138	3049
FBgn0028554	2L	6914301	6920210	5910
FBgn0052829	2L	6915581	6916445	865
FBgn0026196	2L	6916753	6918743	1991
FBgn0263467	2L	6917230	6917302	73
FBgn0004838	2L	6920704	6932057	11354
FBgn0262877	2L	6932121	6932954	834
FBgn0031869	2L	6932545	6942814	10270
FBgn0031871	2L	6943178	6945289	2112
FBgn0031872	2L	6945464	6948808	3345
FBgn0031873	2L	6949310	6950207	898
FBgn0020616	2L	6950421	6954586	4166
FBgn0031874	2L	6954357	6956950	2594
FBgn0031875	2L	6957008	6959104	2097
FBgn0031876	2L	6959099	6960328	1230
FBgn0031877	2L	6960377	6961653	1277
FBgn0031878	2L	6961516	6964074	2559
FBgn0021944	2L	6964421	6965887	1467
FBgn0264922	2L	6966780	6967644	865
FBgn0016978	2L	6968711	6971737	3027
FBgn0262616	2L	6972243	6972796	554
FBgn0031879	2L	6972828	7010359	37532
FBgn0265414	2L	6985961	6986750	790
FBgn0263026	2L	7012262	7012803	542
FBgn0263027	2L	7013396	7014737	1342
FBgn0000053	2L	7014623	7023898	9276
FBgn0003046	2L	7021682	7022470	789
FBgn0051908	2L	7024829	7027389	2561
FBgn0031881	2L	7027526	7028959	1434
FBgn0031882	2L	7030493	7032606	2114
FBgn0031883	2L	7032721	7037878	5158
FBgn0262872	2L	7037823	7056010	18188
FBgn0031885	2L	7056301	7063586	7286
FBgn0051907	2L	7059214	7060851	1638
FBgn0266666	2L	7063986	7064467	482
FBgn0031886	2L	7064431	7065837	1407
FBgn0031887	2L	7067983	7069546	1564
FBgn0031888	2L	7069536	7084635	15100
FBgn0265822	2L	7078895	7079399	505
FBgn0267915	2L	7094515	7095248	734
FBgn0085407	2L	7098188	7157695	59508
FBgn0265823	2L	7142304	7145263	2960
FBgn0265821	2L	7174368	7174790	423
FBgn0267929	2L	7176037	7176624	588
FBgn0265824	2L	7177879	7178171	293
FBgn0031893	2L	7182234	7185529	3296
FBgn0031894	2L	7185461	7190010	4550
FBgn0031895	2L	7190431	7194588	4158
FBgn0031896	2L	7194908	7204264	9357
FBgn0031897	2L	7204538	7220033	15496
FBgn0263133	2L	7220369	7223081	2713
FBgn0266324	2L	7220567	7221093	527
FBgn0259111	2L	7223328	7249343	26016
FBgn0264343	2L	7227734	7228641	908
FBgn0264344	2L	7232165	7232813	649
FBgn0031900	2L	7250607	7252982	2376
FBgn0010453	2L	7255419	7277171	21753
FBgn0051909	2L	7257512	7258198	687
FBgn0284084	2L	7307159	7316265	9107
FBgn0266842	2L	7328944	7329519	576
FBgn0031902	2L	7333714	7352542	18829
FBgn0031903	2L	7363379	7377528	14150
FBgn0264872	2L	7369646	7370503	858
FBgn0002938	2L	7377702	7384344	6643
FBgn0031904	2L	7384486	7388253	3768
FBgn0031905	2L	7388508	7390902	2395
FBgn0031906	2L	7390984	7398750	7767
FBgn0264888	2L	7399465	7399929	465
FBgn0031907	2L	7401335	7404727	3393
FBgn0267924	2L	7404747	7404973	227
FBgn0031908	2L	7405227	7408600	3374
FBgn0031909	2L	7408533	7409809	1277
FBgn0031910	2L	7410909	7412229	1321
FBgn0028387	2L	7412417	7422736	10320
FBgn0264439	2L	7423820	7425932	2113
FBgn0262453	2L	7425795	7425892	98
FBgn0262458	2L	7425972	7426044	73
FBgn0283658	2L	7426866	7430329	3464
FBgn0031913	2L	7430530	7433516	2987
FBgn0031914	2L	7437492	7445882	8391
FBgn0025697	2L	7445355	7451244	5890
FBgn0041247	2L	7452520	7454212	1693
FBgn0045495	2L	7454826	7462247	7422
FBgn0031918	2L	7466543	7472493	5951
FBgn0260486	2L	7472513	7496307	23795
FBgn0031920	2L	7474704	7476952	2249
FBgn0011283	2L	7496791	7497365	575
FBgn0264895	2L	7497805	7578980	81176
FBgn0264891	2L	7519679	7520082	404
FBgn0267732	2L	7567929	7568438	510
FBgn0083141	2L	7581924	7583333	1410
FBgn0289444	2L	7595504	7597500	1997
FBgn0266910	2L	7604243	7604563	321
FBgn0031925	2L	7605600	7607701	2102
FBgn0031926	2L	7608389	7616533	8145
FBgn0266034	2L	7636113	7636608	496
FBgn0266035	2L	7636951	7637324	374
FBgn0264087	2L	7642005	7675078	33074
FBgn0040299	2L	7666047	7689459	23413
FBgn0264997	2L	7684482	7685341	860
FBgn0031929	2L	7689311	7691061	1751
FBgn0031930	2L	7691109	7692683	1575
FBgn0262880	2L	7693030	7693821	792
FBgn0041182	2L	7693727	7701601	7875
FBgn0041181	2L	7702805	7710690	7886
FBgn0266325	2L	7708100	7710456	2357
FBgn0267326	2L	7710880	7713991	3112
FBgn0012018	2L	7711476	7711661	186
FBgn0053296	2L	7713998	7716645	2648
FBgn0031935	2L	7716974	7719487	2514
FBgn0031936	2L	7719847	7722823	2977
FBgn0031937	2L	7723045	7726298	3254
FBgn0267743	2L	7724576	7724976	401
FBgn0031939	2L	7727157	7732670	5514
FBgn0260479	2L	7734415	7738809	4395
FBgn0014454	2L	7740562	7741537	976
FBgn0031940	2L	7743682	7744839	1158
FBgn0031941	2L	7747275	7747874	600
FBgn0031942	2L	7752170	7753186	1017
FBgn0267282	2L	7753183	7753383	201
FBgn0267689	2L	7754174	7765915	11742
FBgn0031945	2L	7767628	7775033	7406
FBgn0020880	2L	7775804	7778029	2226
FBgn0003961	2L	7780085	7781415	1331
FBgn0031946	2L	7781465	7782760	1296
FBgn0031947	2L	7782865	7786061	3197
FBgn0031948	2L	7786160	7790557	4398
FBgn0286198	2L	7791175	7795959	4785
FBgn0266072	2L	7795849	7796260	412
FBgn0031950	2L	7796314	7800058	3745
FBgn0031951	2L	7800147	7802098	1952
FBgn0031952	2L	7801668	7810703	9036
FBgn0289933	2L	7811438	7820771	9334
FBgn0266360	2L	7821034	7821343	310
FBgn0027515	2L	7821151	7825350	4200
FBgn0020618	2L	7825347	7827315	1969
FBgn0004177	2L	7827650	7833576	5927
FBgn0262546	2L	7839777	7840414	638
FBgn0031954	2L	7840452	7841262	811
FBgn0031955	2L	7844905	7855475	10571
FBgn0040099	2L	7857077	7860120	3044
FBgn0031957	2L	7857957	7860839	2883
FBgn0045038	2L	7864642	7871432	6791
FBgn0266904	2L	7871978	7872367	390
FBgn0011861	2L	7872849	7872919	71
FBgn0031959	2L	7873495	7879552	6058
FBgn0031961	2L	7883282	7887513	4232
FBgn0261790	2L	7884930	7885450	521
FBgn0083968	2L	7885503	7886109	607
